source,target,news_id
fake_news_082_t00003,fake_news_082_t00018,fake_news_082
fake_news_082_t00003,fake_news_082_t00012,fake_news_082
fake_news_082_t00002,fake_news_082_t00017,fake_news_082
fake_news_082_t00013,fake_news_082_t00001,fake_news_082
fake_news_082_t00024,fake_news_082_t00008,fake_news_082
fake_news_082_t00019,fake_news_082_t00024,fake_news_082
fake_news_082_t00007,fake_news_082_t00023,fake_news_082
fake_news_082_t00003,fake_news_082_t00010,fake_news_082
fake_news_082_t00009,fake_news_082_t00011,fake_news_082
fake_news_083_t00000,fake_news_083_t00010,fake_news_083
fake_news_083_t00000,fake_news_083_t00018,fake_news_083
fake_news_083_t00010,fake_news_083_t00020,fake_news_083
fake_news_083_t00010,fake_news_083_t00011,fake_news_083
fake_news_083_t00010,fake_news_083_t00017,fake_news_083
fake_news_083_t00010,fake_news_083_t00016,fake_news_083
fake_news_083_t00018,fake_news_083_t00021,fake_news_083
fake_news_083_t00020,fake_news_083_t00002,fake_news_083
fake_news_083_t00011,fake_news_083_t00014,fake_news_083
fake_news_083_t00011,fake_news_083_t00008,fake_news_083
fake_news_083_t00017,fake_news_083_t00003,fake_news_083
fake_news_083_t00016,fake_news_083_t00004,fake_news_083
fake_news_083_t00016,fake_news_083_t00005,fake_news_083
fake_news_083_t00016,fake_news_083_t00012,fake_news_083
fake_news_083_t00021,fake_news_083_t00009,fake_news_083
fake_news_083_t00002,fake_news_083_t00019,fake_news_083
fake_news_083_t00002,fake_news_083_t00013,fake_news_083
fake_news_083_t00014,fake_news_083_t00001,fake_news_083
fake_news_083_t00014,fake_news_083_t00015,fake_news_083
fake_news_083_t00014,fake_news_083_t00006,fake_news_083
fake_news_083_t00008,fake_news_083_t00007,fake_news_083
fake_news_083_t00003,fake_news_083_t00001,fake_news_083
fake_news_083_t00004,fake_news_083_t00020,fake_news_083
fake_news_084_t00000,fake_news_084_t00025,fake_news_084
fake_news_084_t00000,fake_news_084_t00008,fake_news_084
fake_news_084_t00000,fake_news_084_t00027,fake_news_084
fake_news_084_t00025,fake_news_084_t00017,fake_news_084
fake_news_084_t00008,fake_news_084_t00014,fake_news_084
fake_news_084_t00008,fake_news_084_t00011,fake_news_084
fake_news_084_t00008,fake_news_084_t00036,fake_news_084
fake_news_084_t00008,fake_news_084_t00009,fake_news_084
fake_news_084_t00027,fake_news_084_t00010,fake_news_084
fake_news_084_t00027,fake_news_084_t00020,fake_news_084
fake_news_084_t00027,fake_news_084_t00028,fake_news_084
fake_news_084_t00017,fake_news_084_t00031,fake_news_084
fake_news_084_t00017,fake_news_084_t00024,fake_news_084
fake_news_084_t00014,fake_news_084_t00040,fake_news_084
fake_news_084_t00014,fake_news_084_t00038,fake_news_084
fake_news_084_t00014,fake_news_084_t00029,fake_news_084
fake_news_084_t00014,fake_news_084_t00041,fake_news_084
fake_news_084_t00011,fake_news_084_t00002,fake_news_084
fake_news_084_t00011,fake_news_084_t00023,fake_news_084
fake_news_084_t00011,fake_news_084_t00037,fake_news_084
fake_news_084_t00036,fake_news_084_t00035,fake_news_084
fake_news_084_t00036,fake_news_084_t00015,fake_news_084
fake_news_084_t00036,fake_news_084_t00033,fake_news_084
fake_news_084_t00009,fake_news_084_t00013,fake_news_084
fake_news_084_t00009,fake_news_084_t00003,fake_news_084
fake_news_084_t00009,fake_news_084_t00012,fake_news_084
fake_news_084_t00010,fake_news_084_t00022,fake_news_084
fake_news_084_t00010,fake_news_084_t00026,fake_news_084
fake_news_084_t00010,fake_news_084_t00039,fake_news_084
fake_news_084_t00010,fake_news_084_t00018,fake_news_084
fake_news_084_t00020,fake_news_084_t00021,fake_news_084
fake_news_084_t00028,fake_news_084_t00006,fake_news_084
fake_news_084_t00028,fake_news_084_t00016,fake_news_084
fake_news_084_t00028,fake_news_084_t00034,fake_news_084
fake_news_084_t00031,fake_news_084_t00032,fake_news_084
fake_news_084_t00024,fake_news_084_t00030,fake_news_084
fake_news_084_t00024,fake_news_084_t00007,fake_news_084
fake_news_084_t00024,fake_news_084_t00019,fake_news_084
fake_news_084_t00024,fake_news_084_t00004,fake_news_084
fake_news_084_t00040,fake_news_084_t00001,fake_news_084
fake_news_084_t00038,fake_news_084_t00005,fake_news_084
fake_news_084_t00022,fake_news_084_t00001,fake_news_084
fake_news_084_t00019,fake_news_084_t00025,fake_news_084
fake_news_084_t00003,fake_news_084_t00028,fake_news_084
fake_news_084_t00000,fake_news_084_t00021,fake_news_084
fake_news_084_t00032,fake_news_084_t00023,fake_news_084
fake_news_084_t00022,fake_news_084_t00035,fake_news_084
fake_news_085_t00000,fake_news_085_t00004,fake_news_085
fake_news_085_t00000,fake_news_085_t00003,fake_news_085
fake_news_085_t00000,fake_news_085_t00008,fake_news_085
fake_news_085_t00000,fake_news_085_t00020,fake_news_085
fake_news_085_t00000,fake_news_085_t00002,fake_news_085
fake_news_085_t00004,fake_news_085_t00019,fake_news_085
fake_news_085_t00003,fake_news_085_t00013,fake_news_085
fake_news_085_t00003,fake_news_085_t00007,fake_news_085
fake_news_085_t00003,fake_news_085_t00014,fake_news_085
fake_news_085_t00008,fake_news_085_t00015,fake_news_085
fake_news_085_t00020,fake_news_085_t00006,fake_news_085
fake_news_085_t00020,fake_news_085_t00012,fake_news_085
fake_news_085_t00020,fake_news_085_t00009,fake_news_085
fake_news_085_t00020,fake_news_085_t00017,fake_news_085
fake_news_085_t00002,fake_news_085_t00010,fake_news_085
fake_news_085_t00002,fake_news_085_t00018,fake_news_085
fake_news_085_t00019,fake_news_085_t00021,fake_news_085
fake_news_085_t00019,fake_news_085_t00016,fake_news_085
fake_news_085_t00019,fake_news_085_t00001,fake_news_085
fake_news_085_t00013,fake_news_085_t00005,fake_news_085
fake_news_085_t00007,fake_news_085_t00011,fake_news_085
fake_news_085_t00008,fake_news_085_t00016,fake_news_085
fake_news_085_t00010,fake_news_085_t00012,fake_news_085
fake_news_085_t00010,fake_news_085_t00005,fake_news_085
fake_news_086_t00000,fake_news_086_t00069,fake_news_086
fake_news_086_t00000,fake_news_086_t00084,fake_news_086
fake_news_086_t00000,fake_news_086_t00152,fake_news_086
fake_news_086_t00000,fake_news_086_t00240,fake_news_086
fake_news_086_t00069,fake_news_086_t00247,fake_news_086
fake_news_086_t00084,fake_news_086_t00145,fake_news_086
fake_news_086_t00084,fake_news_086_t00206,fake_news_086
fake_news_086_t00084,fake_news_086_t00018,fake_news_086
fake_news_086_t00152,fake_news_086_t00034,fake_news_086
fake_news_086_t00152,fake_news_086_t00255,fake_news_086
fake_news_086_t00152,fake_news_086_t00159,fake_news_086
fake_news_086_t00240,fake_news_086_t00136,fake_news_086
fake_news_086_t00247,fake_news_086_t00231,fake_news_086
fake_news_086_t00247,fake_news_086_t00155,fake_news_086
fake_news_086_t00247,fake_news_086_t00254,fake_news_086
fake_news_086_t00145,fake_news_086_t00284,fake_news_086
fake_news_086_t00206,fake_news_086_t00212,fake_news_086
fake_news_086_t00206,fake_news_086_t00073,fake_news_086
fake_news_086_t00018,fake_news_086_t00244,fake_news_086
fake_news_086_t00018,fake_news_086_t00214,fake_news_086
fake_news_086_t00034,fake_news_086_t00266,fake_news_086
fake_news_086_t00034,fake_news_086_t00072,fake_news_086
fake_news_086_t00034,fake_news_086_t00143,fake_news_086
fake_news_086_t00255,fake_news_086_t00168,fake_news_086
fake_news_086_t00255,fake_news_086_t00065,fake_news_086
fake_news_086_t00255,fake_news_086_t00177,fake_news_086
fake_news_086_t00159,fake_news_086_t00041,fake_news_086
fake_news_086_t00136,fake_news_086_t00144,fake_news_086
fake_news_086_t00136,fake_news_086_t00102,fake_news_086
fake_news_086_t00231,fake_news_086_t00293,fake_news_086
fake_news_086_t00155,fake_news_086_t00013,fake_news_086
fake_news_086_t00155,fake_news_086_t00200,fake_news_086
fake_news_086_t00254,fake_news_086_t00150,fake_news_086
fake_news_086_t00284,fake_news_086_t00113,fake_news_086
fake_news_086_t00212,fake_news_086_t00114,fake_news_086
fake_news_086_t00073,fake_news_086_t00100,fake_news_086
fake_news_086_t00073,fake_news_086_t00248,fake_news_086
fake_news_086_t00073,fake_news_086_t00140,fake_news_086
fake_news_086_t00073,fake_news_086_t00050,fake_news_086
fake_news_086_t00244,fake_news_086_t00175,fake_news_086
fake_news_086_t00244,fake_news_086_t00048,fake_news_086
fake_news_086_t00214,fake_news_086_t00246,fake_news_086
fake_news_086_t00266,fake_news_086_t00256,fake_news_086
fake_news_086_t00266,fake_news_086_t00282,fake_news_086
fake_news_086_t00266,fake_news_086_t00252,fake_news_086
fake_news_086_t00072,fake_news_086_t00029,fake_news_086
fake_news_086_t00143,fake_news_086_t00138,fake_news_086
fake_news_086_t00168,fake_news_086_t00026,fake_news_086
fake_news_086_t00168,fake_news_086_t00074,fake_news_086
fake_news_086_t00065,fake_news_086_t00035,fake_news_086
fake_news_086_t00065,fake_news_086_t00089,fake_news_086
fake_news_086_t00065,fake_news_086_t00115,fake_news_086
fake_news_086_t00177,fake_news_086_t00221,fake_news_086
fake_news_086_t00177,fake_news_086_t00005,fake_news_086
fake_news_086_t00041,fake_news_086_t00030,fake_news_086
fake_news_086_t00144,fake_news_086_t00121,fake_news_086
fake_news_086_t00144,fake_news_086_t00057,fake_news_086
fake_news_086_t00102,fake_news_086_t00032,fake_news_086
fake_news_086_t00102,fake_news_086_t00264,fake_news_086
fake_news_086_t00293,fake_news_086_t00180,fake_news_086
fake_news_086_t00013,fake_news_086_t00251,fake_news_086
fake_news_086_t00200,fake_news_086_t00108,fake_news_086
fake_news_086_t00150,fake_news_086_t00122,fake_news_086
fake_news_086_t00113,fake_news_086_t00082,fake_news_086
fake_news_086_t00114,fake_news_086_t00176,fake_news_086
fake_news_086_t00100,fake_news_086_t00079,fake_news_086
fake_news_086_t00248,fake_news_086_t00195,fake_news_086
fake_news_086_t00140,fake_news_086_t00245,fake_news_086
fake_news_086_t00050,fake_news_086_t00270,fake_news_086
fake_news_086_t00050,fake_news_086_t00067,fake_news_086
fake_news_086_t00175,fake_news_086_t00151,fake_news_086
fake_news_086_t00175,fake_news_086_t00160,fake_news_086
fake_news_086_t00048,fake_news_086_t00020,fake_news_086
fake_news_086_t00246,fake_news_086_t00040,fake_news_086
fake_news_086_t00256,fake_news_086_t00012,fake_news_086
fake_news_086_t00256,fake_news_086_t00225,fake_news_086
fake_news_086_t00282,fake_news_086_t00135,fake_news_086
fake_news_086_t00252,fake_news_086_t00269,fake_news_086
fake_news_086_t00029,fake_news_086_t00190,fake_news_086
fake_news_086_t00138,fake_news_086_t00028,fake_news_086
fake_news_086_t00026,fake_news_086_t00055,fake_news_086
fake_news_086_t00074,fake_news_086_t00178,fake_news_086
fake_news_086_t00035,fake_news_086_t00279,fake_news_086
fake_news_086_t00089,fake_news_086_t00257,fake_news_086
fake_news_086_t00115,fake_news_086_t00127,fake_news_086
fake_news_086_t00115,fake_news_086_t00173,fake_news_086
fake_news_086_t00115,fake_news_086_t00242,fake_news_086
fake_news_086_t00221,fake_news_086_t00227,fake_news_086
fake_news_086_t00005,fake_news_086_t00179,fake_news_086
fake_news_086_t00030,fake_news_086_t00022,fake_news_086
fake_news_086_t00121,fake_news_086_t00132,fake_news_086
fake_news_086_t00057,fake_news_086_t00157,fake_news_086
fake_news_086_t00032,fake_news_086_t00210,fake_news_086
fake_news_086_t00264,fake_news_086_t00054,fake_news_086
fake_news_086_t00180,fake_news_086_t00220,fake_news_086
fake_news_086_t00251,fake_news_086_t00016,fake_news_086
fake_news_086_t00108,fake_news_086_t00222,fake_news_086
fake_news_086_t00122,fake_news_086_t00172,fake_news_086
fake_news_086_t00082,fake_news_086_t00062,fake_news_086
fake_news_086_t00176,fake_news_086_t00207,fake_news_086
fake_news_086_t00079,fake_news_086_t00038,fake_news_086
fake_news_086_t00195,fake_news_086_t00052,fake_news_086
fake_news_086_t00245,fake_news_086_t00009,fake_news_086
fake_news_086_t00270,fake_news_086_t00134,fake_news_086
fake_news_086_t00067,fake_news_086_t00219,fake_news_086
fake_news_086_t00151,fake_news_086_t00133,fake_news_086
fake_news_086_t00160,fake_news_086_t00060,fake_news_086
fake_news_086_t00020,fake_news_086_t00167,fake_news_086
fake_news_086_t00040,fake_news_086_t00201,fake_news_086
fake_news_086_t00012,fake_news_086_t00208,fake_news_086
fake_news_086_t00225,fake_news_086_t00044,fake_news_086
fake_news_086_t00135,fake_news_086_t00213,fake_news_086
fake_news_086_t00269,fake_news_086_t00090,fake_news_086
fake_news_086_t00190,fake_news_086_t00126,fake_news_086
fake_news_086_t00028,fake_news_086_t00071,fake_news_086
fake_news_086_t00055,fake_news_086_t00011,fake_news_086
fake_news_086_t00178,fake_news_086_t00085,fake_news_086
fake_news_086_t00279,fake_news_086_t00186,fake_news_086
fake_news_086_t00257,fake_news_086_t00051,fake_news_086
fake_news_086_t00127,fake_news_086_t00278,fake_news_086
fake_news_086_t00173,fake_news_086_t00027,fake_news_086
fake_news_086_t00242,fake_news_086_t00154,fake_news_086
fake_news_086_t00227,fake_news_086_t00192,fake_news_086
fake_news_086_t00179,fake_news_086_t00295,fake_news_086
fake_news_086_t00022,fake_news_086_t00076,fake_news_086
fake_news_086_t00132,fake_news_086_t00077,fake_news_086
fake_news_086_t00157,fake_news_086_t00066,fake_news_086
fake_news_086_t00210,fake_news_086_t00241,fake_news_086
fake_news_086_t00054,fake_news_086_t00267,fake_news_086
fake_news_086_t00152,fake_news_086_t00150,fake_news_086
fake_news_086_t00210,fake_news_086_t00222,fake_news_086
fake_news_086_t00138,fake_news_086_t00254,fake_news_086
fake_news_086_t00108,fake_news_086_t00266,fake_news_086
fake_news_086_t00034,fake_news_086_t00084,fake_news_086
fake_news_086_t00013,fake_news_086_t00255,fake_news_086
fake_news_086_t00200,fake_news_086_t00173,fake_news_086
fake_news_086_t00240,fake_news_086_t00082,fake_news_086
fake_news_086_t00254,fake_news_086_t00282,fake_news_086
fake_news_086_t00138,fake_news_086_t00048,fake_news_086
fake_news_086_t00267,fake_news_086_t00208,fake_news_086
fake_news_086_t00284,fake_news_086_t00150,fake_news_086
fake_news_086_t00026,fake_news_086_t00108,fake_news_086
fake_news_086_t00255,fake_news_086_t00173,fake_news_086
fake_news_086_t00172,fake_news_086_t00284,fake_news_086
fake_news_086_t00248,fake_news_086_t00143,fake_news_086
fake_news_086_t00241,fake_news_086_t00222,fake_news_086
fake_news_086_t00282,fake_news_086_t00269,fake_news_086
fake_news_087_t00000,fake_news_087_t00008,fake_news_087
fake_news_087_t00000,fake_news_087_t00002,fake_news_087
fake_news_087_t00000,fake_news_087_t00030,fake_news_087
fake_news_087_t00008,fake_news_087_t00049,fake_news_087
fake_news_087_t00002,fake_news_087_t00021,fake_news_087
fake_news_087_t00030,fake_news_087_t00048,fake_news_087
fake_news_087_t00030,fake_news_087_t00064,fake_news_087
fake_news_087_t00030,fake_news_087_t00018,fake_news_087
fake_news_087_t00030,fake_news_087_t00036,fake_news_087
fake_news_087_t00049,fake_news_087_t00040,fake_news_087
fake_news_087_t00049,fake_news_087_t00051,fake_news_087
fake_news_087_t00021,fake_news_087_t00039,fake_news_087
fake_news_087_t00021,fake_news_087_t00063,fake_news_087
fake_news_087_t00048,fake_news_087_t00024,fake_news_087
fake_news_087_t00064,fake_news_087_t00041,fake_news_087
fake_news_087_t00064,fake_news_087_t00062,fake_news_087
fake_news_087_t00018,fake_news_087_t00060,fake_news_087
fake_news_087_t00018,fake_news_087_t00031,fake_news_087
fake_news_087_t00036,fake_news_087_t00009,fake_news_087
fake_news_087_t00036,fake_news_087_t00011,fake_news_087
fake_news_087_t00040,fake_news_087_t00004,fake_news_087
fake_news_087_t00051,fake_news_087_t00001,fake_news_087
fake_news_087_t00039,fake_news_087_t00012,fake_news_087
fake_news_087_t00063,fake_news_087_t00026,fake_news_087
fake_news_087_t00024,fake_news_087_t00045,fake_news_087
fake_news_087_t00024,fake_news_087_t00032,fake_news_087
fake_news_087_t00041,fake_news_087_t00035,fake_news_087
fake_news_087_t00041,fake_news_087_t00016,fake_news_087
fake_news_087_t00062,fake_news_087_t00006,fake_news_087
fake_news_087_t00060,fake_news_087_t00025,fake_news_087
fake_news_087_t00060,fake_news_087_t00058,fake_news_087
fake_news_087_t00060,fake_news_087_t00033,fake_news_087
fake_news_087_t00031,fake_news_087_t00055,fake_news_087
fake_news_087_t00031,fake_news_087_t00020,fake_news_087
fake_news_087_t00009,fake_news_087_t00056,fake_news_087
fake_news_087_t00011,fake_news_087_t00005,fake_news_087
fake_news_087_t00004,fake_news_087_t00050,fake_news_087
fake_news_087_t00001,fake_news_087_t00003,fake_news_087
fake_news_087_t00012,fake_news_087_t00022,fake_news_087
fake_news_087_t00026,fake_news_087_t00014,fake_news_087
fake_news_087_t00045,fake_news_087_t00059,fake_news_087
fake_news_087_t00032,fake_news_087_t00010,fake_news_087
fake_news_087_t00035,fake_news_087_t00052,fake_news_087
fake_news_087_t00016,fake_news_087_t00061,fake_news_087
fake_news_087_t00006,fake_news_087_t00057,fake_news_087
fake_news_087_t00025,fake_news_087_t00015,fake_news_087
fake_news_087_t00058,fake_news_087_t00029,fake_news_087
fake_news_087_t00033,fake_news_087_t00017,fake_news_087
fake_news_087_t00055,fake_news_087_t00044,fake_news_087
fake_news_087_t00020,fake_news_087_t00054,fake_news_087
fake_news_087_t00056,fake_news_087_t00007,fake_news_087
fake_news_087_t00005,fake_news_087_t00037,fake_news_087
fake_news_087_t00050,fake_news_087_t00038,fake_news_087
fake_news_087_t00003,fake_news_087_t00027,fake_news_087
fake_news_087_t00022,fake_news_087_t00042,fake_news_087
fake_news_087_t00014,fake_news_087_t00019,fake_news_087
fake_news_087_t00059,fake_news_087_t00034,fake_news_087
fake_news_087_t00010,fake_news_087_t00053,fake_news_087
fake_news_087_t00052,fake_news_087_t00028,fake_news_087
fake_news_087_t00061,fake_news_087_t00047,fake_news_087
fake_news_087_t00057,fake_news_087_t00023,fake_news_087
fake_news_087_t00015,fake_news_087_t00043,fake_news_087
fake_news_087_t00029,fake_news_087_t00046,fake_news_087
fake_news_087_t00017,fake_news_087_t00013,fake_news_087
fake_news_087_t00003,fake_news_087_t00031,fake_news_087
fake_news_087_t00023,fake_news_087_t00059,fake_news_087
fake_news_087_t00008,fake_news_087_t00057,fake_news_087
fake_news_087_t00046,fake_news_087_t00018,fake_news_087
fake_news_087_t00008,fake_news_087_t00044,fake_news_087
fake_news_087_t00050,fake_news_087_t00061,fake_news_087
fake_news_087_t00012,fake_news_087_t00038,fake_news_087
fake_news_087_t00052,fake_news_087_t00011,fake_news_087
fake_news_087_t00026,fake_news_087_t00044,fake_news_087
fake_news_088_t00000,fake_news_088_t00039,fake_news_088
fake_news_088_t00000,fake_news_088_t00029,fake_news_088
fake_news_088_t00039,fake_news_088_t00009,fake_news_088
fake_news_088_t00039,fake_news_088_t00018,fake_news_088
fake_news_088_t00039,fake_news_088_t00028,fake_news_088
fake_news_088_t00039,fake_news_088_t00037,fake_news_088
fake_news_088_t00039,fake_news_088_t00016,fake_news_088
fake_news_088_t00039,fake_news_088_t00010,fake_news_088
fake_news_088_t00029,fake_news_088_t00005,fake_news_088
fake_news_088_t00009,fake_news_088_t00015,fake_news_088
fake_news_088_t00009,fake_news_088_t00036,fake_news_088
fake_news_088_t00018,fake_news_088_t00012,fake_news_088
fake_news_088_t00018,fake_news_088_t00008,fake_news_088
fake_news_088_t00028,fake_news_088_t00004,fake_news_088
fake_news_088_t00028,fake_news_088_t00038,fake_news_088
fake_news_088_t00028,fake_news_088_t00021,fake_news_088
fake_news_088_t00028,fake_news_088_t00035,fake_news_088
fake_news_088_t00037,fake_news_088_t00024,fake_news_088
fake_news_088_t00016,fake_news_088_t00013,fake_news_088
fake_news_088_t00016,fake_news_088_t00002,fake_news_088
fake_news_088_t00010,fake_news_088_t00006,fake_news_088
fake_news_088_t00005,fake_news_088_t00030,fake_news_088
fake_news_088_t00015,fake_news_088_t00025,fake_news_088
fake_news_088_t00036,fake_news_088_t00032,fake_news_088
fake_news_088_t00036,fake_news_088_t00019,fake_news_088
fake_news_088_t00012,fake_news_088_t00020,fake_news_088
fake_news_088_t00008,fake_news_088_t00026,fake_news_088
fake_news_088_t00004,fake_news_088_t00011,fake_news_088
fake_news_088_t00004,fake_news_088_t00007,fake_news_088
fake_news_088_t00004,fake_news_088_t00014,fake_news_088
fake_news_088_t00038,fake_news_088_t00027,fake_news_088
fake_news_088_t00038,fake_news_088_t00022,fake_news_088
fake_news_088_t00038,fake_news_088_t00023,fake_news_088
fake_news_088_t00021,fake_news_088_t00017,fake_news_088
fake_news_088_t00035,fake_news_088_t00003,fake_news_088
fake_news_088_t00035,fake_news_088_t00034,fake_news_088
fake_news_088_t00024,fake_news_088_t00033,fake_news_088
fake_news_088_t00013,fake_news_088_t00001,fake_news_088
fake_news_088_t00002,fake_news_088_t00031,fake_news_088
fake_news_088_t00033,fake_news_088_t00016,fake_news_088
fake_news_088_t00005,fake_news_088_t00033,fake_news_088
fake_news_088_t00027,fake_news_088_t00021,fake_news_088
fake_news_088_t00033,fake_news_088_t00008,fake_news_088
fake_news_088_t00034,fake_news_088_t00017,fake_news_088
fake_news_088_t00039,fake_news_088_t00017,fake_news_088
fake_news_089_t00000,fake_news_089_t00030,fake_news_089
fake_news_089_t00000,fake_news_089_t00027,fake_news_089
fake_news_089_t00000,fake_news_089_t00001,fake_news_089
fake_news_089_t00000,fake_news_089_t00017,fake_news_089
fake_news_089_t00000,fake_news_089_t00056,fake_news_089
fake_news_089_t00030,fake_news_089_t00045,fake_news_089
fake_news_089_t00030,fake_news_089_t00067,fake_news_089
fake_news_089_t00030,fake_news_089_t00037,fake_news_089
fake_news_089_t00027,fake_news_089_t00048,fake_news_089
fake_news_089_t00001,fake_news_089_t00021,fake_news_089
fake_news_089_t00001,fake_news_089_t00054,fake_news_089
fake_news_089_t00017,fake_news_089_t00032,fake_news_089
fake_news_089_t00017,fake_news_089_t00012,fake_news_089
fake_news_089_t00056,fake_news_089_t00052,fake_news_089
fake_news_089_t00056,fake_news_089_t00074,fake_news_089
fake_news_089_t00045,fake_news_089_t00039,fake_news_089
fake_news_089_t00045,fake_news_089_t00059,fake_news_089
fake_news_089_t00067,fake_news_089_t00019,fake_news_089
fake_news_089_t00067,fake_news_089_t00070,fake_news_089
fake_news_089_t00067,fake_news_089_t00020,fake_news_089
fake_news_089_t00037,fake_news_089_t00073,fake_news_089
fake_news_089_t00037,fake_news_089_t00053,fake_news_089
fake_news_089_t00048,fake_news_089_t00006,fake_news_089
fake_news_089_t00021,fake_news_089_t00007,fake_news_089
fake_news_089_t00054,fake_news_089_t00058,fake_news_089
fake_news_089_t00054,fake_news_089_t00068,fake_news_089
fake_news_089_t00054,fake_news_089_t00024,fake_news_089
fake_news_089_t00032,fake_news_089_t00038,fake_news_089
fake_news_089_t00012,fake_news_089_t00057,fake_news_089
fake_news_089_t00052,fake_news_089_t00022,fake_news_089
fake_news_089_t00074,fake_news_089_t00005,fake_news_089
fake_news_089_t00074,fake_news_089_t00015,fake_news_089
fake_news_089_t00039,fake_news_089_t00004,fake_news_089
fake_news_089_t00059,fake_news_089_t00040,fake_news_089
fake_news_089_t00019,fake_news_089_t00049,fake_news_089
fake_news_089_t00070,fake_news_089_t00018,fake_news_089
fake_news_089_t00070,fake_news_089_t00029,fake_news_089
fake_news_089_t00020,fake_news_089_t00014,fake_news_089
fake_news_089_t00073,fake_news_089_t00003,fake_news_089
fake_news_089_t00053,fake_news_089_t00061,fake_news_089
fake_news_089_t00006,fake_news_089_t00062,fake_news_089
fake_news_089_t00006,fake_news_089_t00065,fake_news_089
fake_news_089_t00007,fake_news_089_t00002,fake_news_089
fake_news_089_t00058,fake_news_089_t00044,fake_news_089
fake_news_089_t00058,fake_news_089_t00034,fake_news_089
fake_news_089_t00068,fake_news_089_t00055,fake_news_089
fake_news_089_t00068,fake_news_089_t00066,fake_news_089
fake_news_089_t00024,fake_news_089_t00072,fake_news_089
fake_news_089_t00038,fake_news_089_t00046,fake_news_089
fake_news_089_t00038,fake_news_089_t00064,fake_news_089
fake_news_089_t00057,fake_news_089_t00008,fake_news_089
fake_news_089_t00022,fake_news_089_t00028,fake_news_089
fake_news_089_t00022,fake_news_089_t00036,fake_news_089
fake_news_089_t00005,fake_news_089_t00060,fake_news_089
fake_news_089_t00015,fake_news_089_t00042,fake_news_089
fake_news_089_t00015,fake_news_089_t00013,fake_news_089
fake_news_089_t00004,fake_news_089_t00023,fake_news_089
fake_news_089_t00040,fake_news_089_t00025,fake_news_089
fake_news_089_t00049,fake_news_089_t00075,fake_news_089
fake_news_089_t00018,fake_news_089_t00063,fake_news_089
fake_news_089_t00029,fake_news_089_t00010,fake_news_089
fake_news_089_t00014,fake_news_089_t00041,fake_news_089
fake_news_089_t00003,fake_news_089_t00035,fake_news_089
fake_news_089_t00003,fake_news_089_t00043,fake_news_089
fake_news_089_t00061,fake_news_089_t00051,fake_news_089
fake_news_089_t00062,fake_news_089_t00026,fake_news_089
fake_news_089_t00065,fake_news_089_t00016,fake_news_089
fake_news_089_t00002,fake_news_089_t00069,fake_news_089
fake_news_089_t00044,fake_news_089_t00011,fake_news_089
fake_news_089_t00044,fake_news_089_t00033,fake_news_089
fake_news_089_t00034,fake_news_089_t00050,fake_news_089
fake_news_089_t00055,fake_news_089_t00009,fake_news_089
fake_news_089_t00055,fake_news_089_t00047,fake_news_089
fake_news_089_t00066,fake_news_089_t00071,fake_news_089
fake_news_089_t00072,fake_news_089_t00031,fake_news_089
fake_news_089_t00047,fake_news_089_t00053,fake_news_089
fake_news_089_t00037,fake_news_089_t00013,fake_news_089
fake_news_089_t00057,fake_news_089_t00060,fake_news_089
fake_news_089_t00013,fake_news_089_t00019,fake_news_089
fake_news_089_t00037,fake_news_089_t00026,fake_news_089
fake_news_089_t00031,fake_news_089_t00045,fake_news_089
fake_news_089_t00038,fake_news_089_t00056,fake_news_089
fake_news_089_t00024,fake_news_089_t00027,fake_news_089
fake_news_089_t00066,fake_news_089_t00002,fake_news_089
fake_news_089_t00066,fake_news_089_t00064,fake_news_089
fake_news_089_t00066,fake_news_089_t00065,fake_news_089
fake_news_090_t00000,fake_news_090_t00010,fake_news_090
fake_news_090_t00010,fake_news_090_t00011,fake_news_090
fake_news_090_t00010,fake_news_090_t00008,fake_news_090
fake_news_090_t00011,fake_news_090_t00001,fake_news_090
fake_news_090_t00008,fake_news_090_t00003,fake_news_090
fake_news_090_t00008,fake_news_090_t00006,fake_news_090
fake_news_090_t00001,fake_news_090_t00009,fake_news_090
fake_news_090_t00001,fake_news_090_t00002,fake_news_090
fake_news_090_t00003,fake_news_090_t00007,fake_news_090
fake_news_090_t00006,fake_news_090_t00004,fake_news_090
fake_news_090_t00006,fake_news_090_t00005,fake_news_090
fake_news_090_t00005,fake_news_090_t00001,fake_news_090
fake_news_091_t00000,fake_news_091_t00013,fake_news_091
fake_news_091_t00013,fake_news_091_t00004,fake_news_091
fake_news_091_t00013,fake_news_091_t00054,fake_news_091
fake_news_091_t00013,fake_news_091_t00003,fake_news_091
fake_news_091_t00004,fake_news_091_t00038,fake_news_091
fake_news_091_t00054,fake_news_091_t00025,fake_news_091
fake_news_091_t00054,fake_news_091_t00045,fake_news_091
fake_news_091_t00054,fake_news_091_t00016,fake_news_091
fake_news_091_t00054,fake_news_091_t00026,fake_news_091
fake_news_091_t00003,fake_news_091_t00033,fake_news_091
fake_news_091_t00038,fake_news_091_t00047,fake_news_091
fake_news_091_t00025,fake_news_091_t00036,fake_news_091
fake_news_091_t00045,fake_news_091_t00007,fake_news_091
fake_news_091_t00016,fake_news_091_t00018,fake_news_091
fake_news_091_t00026,fake_news_091_t00028,fake_news_091
fake_news_091_t00026,fake_news_091_t00009,fake_news_091
