source,target,timestamp,time_diff
fake_news_106_t00055,fake_news_106_t00290,2025-05-29 01:48:01.250428,10500.0
fake_news_106_t00055,fake_news_106_t00312,2025-05-29 01:58:01.250428,11100.0
fake_news_106_t00129,fake_news_106_t00152,2025-05-28 22:53:01.250428,0.0
fake_news_106_t00053,fake_news_106_t00013,2025-05-28 22:53:01.250428,0.0
fake_news_106_t00011,fake_news_106_t00155,2025-05-28 22:54:01.250428,60.0
fake_news_106_t00078,fake_news_106_t00068,2025-05-28 22:55:01.250428,60.0
fake_news_106_t00011,fake_news_106_t00164,2025-05-28 22:57:01.250428,240.0
fake_news_106_t00078,fake_news_106_t00002,2025-05-28 22:58:01.250428,240.0
fake_news_106_t00152,fake_news_106_t00076,2025-05-28 22:59:01.250428,360.0
fake_news_106_t00011,fake_news_106_t00103,2025-05-28 23:00:01.250428,420.0
fake_news_106_t00082,fake_news_106_t00073,2025-05-28 23:00:01.250428,240.0
fake_news_106_t00013,fake_news_106_t00064,2025-05-28 23:00:01.250428,420.0
fake_news_106_t00102,fake_news_106_t00041,2025-05-28 23:01:01.250428,360.0
fake_news_106_t00229,fake_news_106_t00105,2025-05-28 23:01:01.250428,60.0
fake_news_106_t00053,fake_news_106_t00052,2025-05-28 23:02:01.250428,540.0
fake_news_106_t00073,fake_news_106_t00007,2025-05-28 23:02:01.250428,120.0
fake_news_106_t00011,fake_news_106_t00168,2025-05-28 23:03:01.250428,600.0
fake_news_106_t00094,fake_news_106_t00115,2025-05-28 23:03:01.250428,300.0
fake_news_106_t00073,fake_news_106_t00084,2025-05-28 23:05:01.250428,300.0
fake_news_106_t00168,fake_news_106_t00125,2025-05-28 23:05:01.250428,120.0
fake_news_106_t00199,fake_news_106_t00114,2025-05-28 23:05:01.250428,420.0
fake_news_106_t00011,fake_news_106_t00262,2025-05-28 23:06:01.250428,780.0
fake_news_106_t00011,fake_news_106_t00261,2025-05-28 23:06:01.250428,780.0
fake_news_106_t00102,fake_news_106_t00248,2025-05-28 23:06:01.250428,660.0
fake_news_106_t00248,fake_news_106_t00146,2025-05-28 23:09:01.250428,180.0
fake_news_106_t00041,fake_news_106_t00149,2025-05-28 23:09:01.250428,480.0
fake_news_106_t00114,fake_news_106_t00072,2025-05-28 23:09:01.250428,240.0
fake_news_106_t00103,fake_news_106_t00044,2025-05-28 23:10:01.250428,600.0
fake_news_106_t00080,fake_news_106_t00036,2025-05-28 23:11:01.250428,360.0
fake_news_106_t00044,fake_news_106_t00118,2025-05-28 23:11:01.250428,60.0
fake_news_106_t00167,fake_news_106_t00056,2025-05-28 23:12:01.250428,360.0
fake_news_106_t00277,fake_news_106_t00197,2025-05-28 23:12:01.250428,540.0
fake_news_106_t00007,fake_news_106_t00009,2025-05-28 23:12:01.250428,600.0
fake_news_106_t00187,fake_news_106_t00119,2025-05-28 23:13:01.250428,780.0
fake_news_106_t00078,fake_news_106_t00267,2025-05-28 23:14:01.250428,1200.0
fake_news_106_t00255,fake_news_106_t00113,2025-05-28 23:15:01.250428,300.0
fake_news_106_t00146,fake_news_106_t00077,2025-05-28 23:15:01.250428,360.0
fake_news_106_t00080,fake_news_106_t00097,2025-05-28 23:15:01.250428,600.0
fake_news_106_t00255,fake_news_106_t00163,2025-05-28 23:16:01.250428,360.0
fake_news_106_t00073,fake_news_106_t00060,2025-05-28 23:16:01.250428,960.0
fake_news_106_t00015,fake_news_106_t00065,2025-05-28 23:16:01.250428,780.0
fake_news_106_t00284,fake_news_106_t00272,2025-05-28 23:16:01.250428,780.0
fake_news_106_t00044,fake_news_106_t00111,2025-05-28 23:17:01.250428,420.0
fake_news_106_t00036,fake_news_106_t00025,2025-05-28 23:17:01.250428,360.0
fake_news_106_t00189,fake_news_106_t00110,2025-05-28 23:18:01.250428,360.0
fake_news_106_t00007,fake_news_106_t00085,2025-05-28 23:18:01.250428,960.0
fake_news_106_t00054,fake_news_106_t00050,2025-05-28 23:19:01.250428,660.0
fake_news_106_t00165,fake_news_106_t00135,2025-05-28 23:19:01.250428,600.0
fake_news_106_t00137,fake_news_106_t00045,2025-05-28 23:20:01.250428,1200.0
fake_news_106_t00200,fake_news_106_t00120,2025-05-28 23:21:01.250428,660.0
fake_news_106_t00099,fake_news_106_t00012,2025-05-28 23:22:01.250428,600.0
fake_news_106_t00015,fake_news_106_t00049,2025-05-28 23:23:01.250428,1200.0
fake_news_106_t00117,fake_news_106_t00150,2025-05-28 23:23:01.250428,1740.0
fake_news_106_t00045,fake_news_106_t00005,2025-05-28 23:23:01.250428,180.0
fake_news_106_t00217,fake_news_106_t00086,2025-05-28 23:24:01.250428,120.0
fake_news_106_t00044,fake_news_106_t00159,2025-05-28 23:25:01.250428,900.0
fake_news_106_t00095,fake_news_106_t00161,2025-05-28 23:25:01.250428,240.0
fake_news_106_t00293,fake_news_106_t00096,2025-05-28 23:25:01.250428,1140.0
fake_news_106_t00005,fake_news_106_t00032,2025-05-28 23:26:01.250428,180.0
fake_news_106_t00000,fake_news_106_t00158,2025-05-28 23:27:01.250428,1740.0
fake_news_106_t00053,fake_news_106_t00040,2025-05-28 23:27:01.250428,2040.0
fake_news_106_t00165,fake_news_106_t00006,2025-05-28 23:28:01.250428,1140.0
fake_news_106_t00056,fake_news_106_t00108,2025-05-28 23:28:01.250428,960.0
fake_news_106_t00060,fake_news_106_t00071,2025-05-28 23:29:01.250428,780.0
fake_news_106_t00284,fake_news_106_t00107,2025-05-28 23:29:01.250428,1560.0
fake_news_106_t00269,fake_news_106_t00133,2025-05-28 23:29:01.250428,1260.0
fake_news_106_t00294,fake_news_106_t00309,2025-05-28 23:32:01.250428,300.0
fake_news_106_t00207,fake_news_106_t00258,2025-05-28 23:32:01.250428,960.0
fake_news_106_t00050,fake_news_106_t00122,2025-05-28 23:34:01.250428,900.0
fake_news_106_t00032,fake_news_106_t00046,2025-05-28 23:35:01.250428,540.0
fake_news_106_t00065,fake_news_106_t00205,2025-05-28 23:36:01.250428,1200.0
fake_news_106_t00079,fake_news_106_t00231,2025-05-28 23:38:01.250428,540.0
fake_news_106_t00303,fake_news_106_t00034,2025-05-28 23:39:01.250428,1140.0
fake_news_106_t00126,fake_news_106_t00022,2025-05-28 23:39:01.250428,1260.0
fake_news_106_t00103,fake_news_106_t00087,2025-05-28 23:39:01.250428,2340.0
fake_news_106_t00133,fake_news_106_t00148,2025-05-28 23:39:01.250428,600.0
fake_news_106_t00269,fake_news_106_t00145,2025-05-28 23:39:01.250428,1860.0
fake_news_106_t00030,fake_news_106_t00252,2025-05-28 23:40:01.250428,2040.0
fake_news_106_t00021,fake_news_106_t00010,2025-05-28 23:41:01.250428,1980.0
fake_news_106_t00007,fake_news_106_t00074,2025-05-28 23:41:01.250428,2340.0
fake_news_106_t00001,fake_news_106_t00057,2025-05-28 23:41:01.250428,900.0
fake_news_106_t00136,fake_news_106_t00227,2025-05-28 23:44:01.250428,1260.0
fake_news_106_t00043,fake_news_106_t00305,2025-05-28 23:44:01.250428,60.0
fake_news_106_t00021,fake_news_106_t00127,2025-05-28 23:45:01.250428,2220.0
fake_news_106_t00212,fake_news_106_t00062,2025-05-28 23:45:01.250428,1860.0
fake_news_106_t00295,fake_news_106_t00104,2025-05-28 23:45:01.250428,1980.0
fake_news_106_t00010,fake_news_106_t00211,2025-05-28 23:46:01.250428,300.0
fake_news_106_t00241,fake_news_106_t00249,2025-05-28 23:50:01.250428,2640.0
fake_news_106_t00236,fake_news_106_t00185,2025-05-28 23:54:01.250428,720.0
fake_news_106_t00163,fake_news_106_t00239,2025-05-29 00:00:01.250428,2640.0
fake_news_106_t00222,fake_news_106_t00268,2025-05-29 00:04:01.250428,1920.0
fake_news_106_t00090,fake_news_106_t00259,2025-05-29 00:06:01.250428,3420.0
fake_news_106_t00110,fake_news_106_t00219,2025-05-29 00:12:01.250428,3240.0
fake_news_106_t00009,fake_news_106_t00244,2025-05-29 00:12:01.250428,3600.0
fake_news_106_t00136,fake_news_106_t00183,2025-05-29 00:14:01.250428,3060.0
fake_news_106_t00097,fake_news_106_t00251,2025-05-29 00:14:01.250428,3540.0
fake_news_106_t00131,fake_news_106_t00178,2025-05-29 00:16:01.250428,2460.0
fake_news_106_t00101,fake_news_106_t00224,2025-05-29 00:18:01.250428,2100.0
fake_news_106_t00147,fake_news_106_t00190,2025-05-29 00:22:01.250428,3720.0
fake_news_106_t00182,fake_news_106_t00276,2025-05-29 00:28:01.250428,1920.0
fake_news_106_t00159,fake_news_106_t00266,2025-05-29 00:32:01.250428,4020.0
fake_news_106_t00156,fake_news_106_t00257,2025-05-29 00:32:01.250428,4320.0
fake_news_106_t00085,fake_news_106_t00215,2025-05-29 00:34:01.250428,4560.0
fake_news_106_t00068,fake_news_106_t00225,2025-05-29 00:34:01.250428,5940.0
fake_news_106_t00015,fake_news_106_t00176,2025-05-29 00:36:01.250428,5580.0
fake_news_106_t00095,fake_news_106_t00193,2025-05-29 00:38:01.250428,4620.0
fake_news_106_t00245,fake_news_106_t00232,2025-05-29 00:38:01.250428,5160.0
fake_news_106_t00042,fake_news_106_t00191,2025-05-29 00:40:01.250428,3660.0
fake_news_106_t00218,fake_news_106_t00230,2025-05-29 00:40:01.250428,360.0
fake_news_106_t00167,fake_news_106_t00203,2025-05-29 00:42:01.250428,5760.0
fake_news_106_t00218,fake_news_106_t00274,2025-05-29 00:44:01.250428,600.0
fake_news_106_t00169,fake_news_106_t00289,2025-05-29 00:45:01.250428,4980.0
fake_news_106_t00187,fake_news_106_t00202,2025-05-29 00:48:01.250428,6480.0
fake_news_106_t00274,fake_news_106_t00300,2025-05-29 01:03:01.250428,1140.0
fake_news_106_t00253,fake_news_106_t00301,2025-05-29 01:03:01.250428,2940.0
fake_news_106_t00205,fake_news_106_t00278,2025-05-29 01:24:01.250428,6480.0
fake_news_106_t00195,fake_news_106_t00304,2025-05-29 01:24:01.250428,3480.0
fake_news_106_t00195,fake_news_106_t00299,2025-05-29 01:27:01.250428,3660.0
fake_news_106_t00051,fake_news_106_t00286,2025-05-29 01:30:01.250428,7320.0
fake_news_106_t00247,fake_news_106_t00311,2025-05-29 01:33:01.250428,4020.0
fake_news_106_t00244,fake_news_106_t00302,2025-05-29 01:45:01.250428,5580.0
fake_news_106_t00221,fake_news_106_t00290,2025-05-29 01:48:01.250428,6360.0
fake_news_106_t00210,fake_news_106_t00313,2025-05-29 03:13:01.250428,9900.0
fake_news_107_t00147,fake_news_107_t00104,2025-05-26 19:55:01.876439,60.0
fake_news_107_t00147,fake_news_107_t00099,2025-05-26 19:55:01.876439,60.0
fake_news_107_t00147,fake_news_107_t00036,2025-05-26 19:55:01.876439,60.0
fake_news_107_t00147,fake_news_107_t00006,2025-05-26 19:55:01.876439,60.0
fake_news_107_t00147,fake_news_107_t00008,2025-05-26 19:55:01.876439,60.0
fake_news_107_t00147,fake_news_107_t00062,2025-05-26 19:56:01.876439,120.0
fake_news_107_t00147,fake_news_107_t00109,2025-05-26 19:57:01.876439,180.0
fake_news_107_t00147,fake_news_107_t00152,2025-05-26 19:57:01.876439,180.0
fake_news_107_t00147,fake_news_107_t00072,2025-05-26 19:57:01.876439,180.0
fake_news_107_t00147,fake_news_107_t00009,2025-05-26 19:58:01.876439,240.0
fake_news_107_t00147,fake_news_107_t00191,2025-05-26 19:58:01.876439,240.0
fake_news_107_t00147,fake_news_107_t00004,2025-05-26 19:58:01.876439,240.0
fake_news_107_t00147,fake_news_107_t00150,2025-05-26 20:00:01.876439,360.0
fake_news_107_t00147,fake_news_107_t00054,2025-05-26 20:00:01.876439,360.0
fake_news_107_t00147,fake_news_107_t00035,2025-05-26 20:01:01.876439,420.0
fake_news_107_t00147,fake_news_107_t00125,2025-05-26 20:01:01.876439,420.0
fake_news_107_t00147,fake_news_107_t00051,2025-05-26 20:02:01.876439,480.0
fake_news_107_t00147,fake_news_107_t00014,2025-05-26 20:02:01.876439,480.0
fake_news_107_t00147,fake_news_107_t00210,2025-05-26 20:03:01.876439,540.0
fake_news_107_t00147,fake_news_107_t00192,2025-05-26 20:04:01.876439,600.0
fake_news_107_t00147,fake_news_107_t00115,2025-05-26 20:05:01.876439,660.0
fake_news_107_t00147,fake_news_107_t00130,2025-05-26 20:07:01.876439,780.0
fake_news_107_t00147,fake_news_107_t00067,2025-05-26 20:08:01.876439,840.0
fake_news_107_t00147,fake_news_107_t00151,2025-05-26 20:08:01.876439,840.0
fake_news_107_t00147,fake_news_107_t00145,2025-05-26 20:08:01.876439,840.0
fake_news_107_t00147,fake_news_107_t00117,2025-05-26 20:08:01.876439,840.0
fake_news_107_t00147,fake_news_107_t00024,2025-05-26 20:09:01.876439,900.0
fake_news_107_t00147,fake_news_107_t00025,2025-05-26 20:09:01.876439,900.0
fake_news_107_t00147,fake_news_107_t00135,2025-05-26 20:10:01.876439,960.0
fake_news_107_t00147,fake_news_107_t00039,2025-05-26 20:10:01.876439,960.0
fake_news_107_t00147,fake_news_107_t00074,2025-05-26 20:11:01.876439,1020.0
fake_news_107_t00147,fake_news_107_t00073,2025-05-26 20:11:01.876439,1020.0
fake_news_107_t00147,fake_news_107_t00082,2025-05-26 20:12:01.876439,1080.0
fake_news_107_t00147,fake_news_107_t00194,2025-05-26 20:14:01.876439,1200.0
fake_news_107_t00147,fake_news_107_t00132,2025-05-26 20:14:01.876439,1200.0
fake_news_107_t00147,fake_news_107_t00064,2025-05-26 20:15:01.876439,1260.0
fake_news_107_t00147,fake_news_107_t00217,2025-05-26 20:15:01.876439,1260.0
fake_news_107_t00147,fake_news_107_t00136,2025-05-26 20:16:01.876439,1320.0
fake_news_107_t00147,fake_news_107_t00026,2025-05-26 20:18:01.876439,1440.0
fake_news_107_t00147,fake_news_107_t00095,2025-05-26 20:18:01.876439,1440.0
fake_news_107_t00147,fake_news_107_t00088,2025-05-26 20:18:01.876439,1440.0
fake_news_107_t00147,fake_news_107_t00177,2025-05-26 20:18:01.876439,1440.0
fake_news_107_t00147,fake_news_107_t00201,2025-05-26 20:18:01.876439,1440.0
fake_news_107_t00147,fake_news_107_t00071,2025-05-26 20:18:01.876439,1440.0
fake_news_107_t00147,fake_news_107_t00112,2025-05-26 20:19:01.876439,1500.0
fake_news_107_t00147,fake_news_107_t00123,2025-05-26 20:19:01.876439,1500.0
fake_news_107_t00147,fake_news_107_t00070,2025-05-26 20:19:01.876439,1500.0
fake_news_107_t00147,fake_news_107_t00157,2025-05-26 20:20:01.876439,1560.0
fake_news_107_t00147,fake_news_107_t00066,2025-05-26 20:20:01.876439,1560.0
fake_news_107_t00147,fake_news_107_t00176,2025-05-26 20:20:01.876439,1560.0
fake_news_107_t00147,fake_news_107_t00061,2025-05-26 20:21:01.876439,1620.0
fake_news_107_t00147,fake_news_107_t00080,2025-05-26 20:21:01.876439,1620.0
fake_news_107_t00147,fake_news_107_t00110,2025-05-26 20:21:01.876439,1620.0
fake_news_107_t00147,fake_news_107_t00102,2025-05-26 20:22:01.876439,1680.0
fake_news_107_t00147,fake_news_107_t00018,2025-05-26 20:22:01.876439,1680.0
fake_news_107_t00147,fake_news_107_t00195,2025-05-26 20:22:01.876439,1680.0
fake_news_107_t00147,fake_news_107_t00055,2025-05-26 20:23:01.876439,1740.0
fake_news_107_t00147,fake_news_107_t00040,2025-05-26 20:23:01.876439,1740.0
fake_news_107_t00147,fake_news_107_t00001,2025-05-26 20:23:01.876439,1740.0
fake_news_107_t00147,fake_news_107_t00206,2025-05-26 20:24:01.876439,1800.0
fake_news_107_t00147,fake_news_107_t00106,2025-05-26 20:26:01.876439,1920.0
fake_news_107_t00147,fake_news_107_t00010,2025-05-26 20:26:01.876439,1920.0
fake_news_107_t00147,fake_news_107_t00108,2025-05-26 20:26:01.876439,1920.0
fake_news_107_t00147,fake_news_107_t00114,2025-05-26 20:27:01.876439,1980.0
fake_news_107_t00147,fake_news_107_t00119,2025-05-26 20:27:01.876439,1980.0
fake_news_107_t00147,fake_news_107_t00149,2025-05-26 20:27:01.876439,1980.0
fake_news_107_t00147,fake_news_107_t00096,2025-05-26 20:27:01.876439,1980.0
fake_news_107_t00147,fake_news_107_t00126,2025-05-26 20:28:01.876439,2040.0
fake_news_107_t00147,fake_news_107_t00197,2025-05-26 20:28:01.876439,2040.0
fake_news_107_t00147,fake_news_107_t00015,2025-05-26 20:28:01.876439,2040.0
fake_news_107_t00147,fake_news_107_t00174,2025-05-26 20:28:01.876439,2040.0
fake_news_107_t00147,fake_news_107_t00086,2025-05-26 20:28:01.876439,2040.0
fake_news_107_t00147,fake_news_107_t00113,2025-05-26 20:28:01.876439,2040.0
fake_news_107_t00147,fake_news_107_t00179,2025-05-26 20:30:01.876439,2160.0
fake_news_107_t00147,fake_news_107_t00137,2025-05-26 20:31:01.876439,2220.0
fake_news_107_t00147,fake_news_107_t00065,2025-05-26 20:31:01.876439,2220.0
fake_news_107_t00147,fake_news_107_t00075,2025-05-26 20:31:01.876439,2220.0
fake_news_107_t00147,fake_news_107_t00050,2025-05-26 20:31:01.876439,2220.0
fake_news_107_t00147,fake_news_107_t00030,2025-05-26 20:31:01.876439,2220.0
fake_news_107_t00147,fake_news_107_t00101,2025-05-26 20:32:01.876439,2280.0
fake_news_107_t00147,fake_news_107_t00182,2025-05-26 20:32:01.876439,2280.0
fake_news_107_t00147,fake_news_107_t00032,2025-05-26 20:32:01.876439,2280.0
fake_news_107_t00147,fake_news_107_t00005,2025-05-26 20:33:01.876439,2340.0
fake_news_107_t00147,fake_news_107_t00028,2025-05-26 20:33:01.876439,2340.0
fake_news_107_t00147,fake_news_107_t00044,2025-05-26 20:33:01.876439,2340.0
fake_news_107_t00147,fake_news_107_t00057,2025-05-26 20:33:01.876439,2340.0
fake_news_107_t00147,fake_news_107_t00107,2025-05-26 20:35:01.876439,2460.0
fake_news_107_t00147,fake_news_107_t00098,2025-05-26 20:35:01.876439,2460.0
fake_news_107_t00147,fake_news_107_t00146,2025-05-26 20:36:01.876439,2520.0
fake_news_107_t00147,fake_news_107_t00118,2025-05-26 20:36:01.876439,2520.0
fake_news_107_t00147,fake_news_107_t00196,2025-05-26 20:36:01.876439,2520.0
fake_news_107_t00147,fake_news_107_t00100,2025-05-26 20:36:01.876439,2520.0
fake_news_107_t00147,fake_news_107_t00156,2025-05-26 20:36:01.876439,2520.0
fake_news_107_t00147,fake_news_107_t00121,2025-05-26 20:37:01.876439,2580.0
fake_news_107_t00147,fake_news_107_t00043,2025-05-26 20:37:01.876439,2580.0
fake_news_107_t00147,fake_news_107_t00178,2025-05-26 20:38:01.876439,2640.0
fake_news_107_t00147,fake_news_107_t00216,2025-05-26 20:39:01.876439,2700.0
fake_news_107_t00147,fake_news_107_t00011,2025-05-26 20:39:01.876439,2700.0
fake_news_107_t00147,fake_news_107_t00169,2025-05-26 20:40:01.876439,2760.0
fake_news_107_t00147,fake_news_107_t00185,2025-05-26 20:40:01.876439,2760.0
fake_news_107_t00147,fake_news_107_t00003,2025-05-26 20:41:01.876439,2820.0
fake_news_107_t00147,fake_news_107_t00128,2025-05-26 20:41:01.876439,2820.0
fake_news_107_t00147,fake_news_107_t00138,2025-05-26 20:41:01.876439,2820.0
fake_news_107_t00147,fake_news_107_t00111,2025-05-26 20:42:01.876439,2880.0
fake_news_107_t00147,fake_news_107_t00089,2025-05-26 20:42:01.876439,2880.0
fake_news_107_t00147,fake_news_107_t00213,2025-05-26 20:42:01.876439,2880.0
fake_news_107_t00147,fake_news_107_t00093,2025-05-26 20:43:01.876439,2940.0
fake_news_107_t00147,fake_news_107_t00059,2025-05-26 20:43:01.876439,2940.0
fake_news_107_t00147,fake_news_107_t00127,2025-05-26 20:44:01.876439,3000.0
fake_news_107_t00147,fake_news_107_t00087,2025-05-26 20:45:01.876439,3060.0
fake_news_107_t00147,fake_news_107_t00060,2025-05-26 20:45:01.876439,3060.0
fake_news_107_t00147,fake_news_107_t00042,2025-05-26 20:46:01.876439,3120.0
fake_news_107_t00147,fake_news_107_t00013,2025-05-26 20:47:01.876439,3180.0
fake_news_107_t00147,fake_news_107_t00052,2025-05-26 20:48:01.876439,3240.0
fake_news_107_t00147,fake_news_107_t00175,2025-05-26 21:04:01.876439,4200.0
fake_news_107_t00147,fake_news_107_t00159,2025-05-26 21:08:01.876439,4440.0
fake_news_107_t00147,fake_news_107_t00188,2025-05-26 21:08:01.876439,4440.0
fake_news_107_t00147,fake_news_107_t00162,2025-05-26 21:14:01.876439,4800.0
fake_news_107_t00147,fake_news_107_t00222,2025-05-26 21:21:01.876439,5220.0
fake_news_107_t00147,fake_news_107_t00204,2025-05-26 21:21:01.876439,5220.0
fake_news_107_t00147,fake_news_107_t00183,2025-05-26 21:26:01.876439,5520.0
fake_news_107_t00147,fake_news_107_t00187,2025-05-26 21:28:01.876439,5640.0
fake_news_107_t00147,fake_news_107_t00168,2025-05-26 21:36:01.876439,6120.0
fake_news_107_t00147,fake_news_107_t00158,2025-05-26 21:36:01.876439,6120.0
fake_news_107_t00147,fake_news_107_t00208,2025-05-26 21:39:01.876439,6300.0
fake_news_107_t00147,fake_news_107_t00171,2025-05-26 21:40:01.876439,6360.0
fake_news_107_t00147,fake_news_107_t00207,2025-05-26 21:51:01.876439,7020.0
fake_news_107_t00147,fake_news_107_t00231,2025-05-26 22:03:01.876439,7740.0
fake_news_107_t00147,fake_news_107_t00211,2025-05-26 22:09:01.876439,8100.0
fake_news_107_t00147,fake_news_107_t00223,2025-05-26 22:09:01.876439,8100.0
fake_news_107_t00147,fake_news_107_t00229,2025-05-26 22:33:01.876439,9540.0
fake_news_107_t00147,fake_news_107_t00212,2025-05-26 22:33:01.876439,9540.0
fake_news_107_t00147,fake_news_107_t00228,2025-05-26 22:44:01.876439,10200.0
fake_news_107_t00147,fake_news_107_t00215,2025-05-26 22:45:01.876439,10260.0
fake_news_107_t00147,fake_news_107_t00218,2025-05-26 22:48:01.876439,10440.0
fake_news_107_t00048,fake_news_107_t00099,2025-05-26 19:55:01.876439,0.0
fake_news_107_t00006,fake_news_107_t00008,2025-05-26 19:55:01.876439,0.0
fake_news_107_t00120,fake_news_107_t00090,2025-05-26 19:55:01.876439,0.0
fake_news_107_t00006,fake_news_107_t00116,2025-05-26 19:57:01.876439,120.0
fake_news_107_t00104,fake_news_107_t00152,2025-05-26 19:57:01.876439,120.0
fake_news_107_t00090,fake_news_107_t00009,2025-05-26 19:58:01.876439,180.0
fake_news_107_t00008,fake_news_107_t00191,2025-05-26 19:58:01.876439,180.0
fake_news_107_t00152,fake_news_107_t00049,2025-05-26 19:58:01.876439,60.0
fake_news_107_t00104,fake_news_107_t00007,2025-05-26 20:00:01.876439,300.0
fake_news_107_t00150,fake_news_107_t00105,2025-05-26 20:00:01.876439,0.0
fake_news_107_t00053,fake_news_107_t00051,2025-05-26 20:02:01.876439,0.0
fake_news_107_t00048,fake_news_107_t00014,2025-05-26 20:02:01.876439,420.0
fake_news_107_t00009,fake_news_107_t00192,2025-05-26 20:04:01.876439,360.0
fake_news_107_t00104,fake_news_107_t00115,2025-05-26 20:05:01.876439,600.0
fake_news_107_t00094,fake_news_107_t00038,2025-05-26 20:05:01.876439,0.0
fake_news_107_t00004,fake_news_107_t00166,2025-05-26 20:06:01.876439,480.0
fake_news_107_t00115,fake_news_107_t00079,2025-05-26 20:06:01.876439,60.0
fake_news_107_t00079,fake_news_107_t00130,2025-05-26 20:07:01.876439,60.0
fake_news_107_t00116,fake_news_107_t00145,2025-05-26 20:08:01.876439,660.0
fake_news_107_t00008,fake_news_107_t00117,2025-05-26 20:08:01.876439,780.0
fake_news_107_t00152,fake_news_107_t00024,2025-05-26 20:09:01.876439,720.0
fake_news_107_t00009,fake_news_107_t00022,2025-05-26 20:09:01.876439,660.0
fake_news_107_t00036,fake_news_107_t00046,2025-05-26 20:09:01.876439,840.0
fake_news_107_t00166,fake_news_107_t00161,2025-05-26 20:10:01.876439,240.0
fake_news_107_t00151,fake_news_107_t00135,2025-05-26 20:10:01.876439,120.0
fake_news_107_t00036,fake_news_107_t00074,2025-05-26 20:11:01.876439,960.0
fake_news_107_t00022,fake_news_107_t00141,2025-05-26 20:12:01.876439,180.0
fake_news_107_t00109,fake_news_107_t00037,2025-05-26 20:14:01.876439,1020.0
fake_news_107_t00068,fake_news_107_t00144,2025-05-26 20:17:01.876439,600.0
fake_news_107_t00054,fake_news_107_t00164,2025-05-26 20:18:01.876439,1080.0
fake_news_107_t00148,fake_news_107_t00026,2025-05-26 20:18:01.876439,180.0
fake_news_107_t00024,fake_news_107_t00177,2025-05-26 20:18:01.876439,540.0
fake_news_107_t00144,fake_news_107_t00071,2025-05-26 20:18:01.876439,60.0
fake_news_107_t00072,fake_news_107_t00123,2025-05-26 20:19:01.876439,1320.0
fake_news_107_t00045,fake_news_107_t00070,2025-05-26 20:19:01.876439,60.0
fake_news_107_t00109,fake_news_107_t00012,2025-05-26 20:19:01.876439,1320.0
fake_news_107_t00067,fake_news_107_t00157,2025-05-26 20:20:01.876439,720.0
fake_news_107_t00079,fake_news_107_t00061,2025-05-26 20:21:01.876439,900.0
fake_news_107_t00123,fake_news_107_t00110,2025-05-26 20:21:01.876439,120.0
fake_news_107_t00123,fake_news_107_t00055,2025-05-26 20:23:01.876439,240.0
fake_news_107_t00103,fake_news_107_t00001,2025-05-26 20:23:01.876439,1380.0
fake_news_107_t00217,fake_news_107_t00206,2025-05-26 20:24:01.876439,540.0
fake_news_107_t00064,fake_news_107_t00119,2025-05-26 20:27:01.876439,720.0
fake_news_107_t00039,fake_news_107_t00096,2025-05-26 20:27:01.876439,1020.0
fake_news_107_t00082,fake_news_107_t00126,2025-05-26 20:28:01.876439,960.0
fake_news_107_t00099,fake_news_107_t00197,2025-05-26 20:28:01.876439,1980.0
fake_news_107_t00045,fake_news_107_t00179,2025-05-26 20:30:01.876439,720.0
fake_news_107_t00129,fake_news_107_t00137,2025-05-26 20:31:01.876439,540.0
fake_news_107_t00137,fake_news_107_t00182,2025-05-26 20:32:01.876439,60.0
fake_news_107_t00017,fake_news_107_t00181,2025-05-26 20:32:01.876439,1260.0
fake_news_107_t00094,fake_news_107_t00091,2025-05-26 20:34:01.876439,1740.0
fake_news_107_t00035,fake_news_107_t00107,2025-05-26 20:35:01.876439,2040.0
fake_news_107_t00126,fake_news_107_t00193,2025-05-26 20:36:01.876439,480.0
fake_news_107_t00004,fake_news_107_t00146,2025-05-26 20:36:01.876439,2280.0
fake_news_107_t00064,fake_news_107_t00100,2025-05-26 20:36:01.876439,1260.0
fake_news_107_t00018,fake_news_107_t00169,2025-05-26 20:40:01.876439,1080.0
fake_news_107_t00210,fake_news_107_t00185,2025-05-26 20:40:01.876439,2220.0
fake_news_107_t00185,fake_news_107_t00142,2025-05-26 20:40:01.876439,0.0
fake_news_107_t00025,fake_news_107_t00128,2025-05-26 20:41:01.876439,1920.0
fake_news_107_t00196,fake_news_107_t00134,2025-05-26 20:41:01.876439,300.0
fake_news_107_t00039,fake_news_107_t00138,2025-05-26 20:41:01.876439,1860.0
fake_news_107_t00126,fake_news_107_t00213,2025-05-26 20:42:01.876439,840.0
fake_news_107_t00145,fake_news_107_t00127,2025-05-26 20:44:01.876439,2160.0
fake_news_107_t00137,fake_news_107_t00172,2025-05-26 20:46:01.876439,900.0
fake_news_107_t00029,fake_news_107_t00052,2025-05-26 20:48:01.876439,1020.0
fake_news_107_t00132,fake_news_107_t00159,2025-05-26 21:08:01.876439,3240.0
fake_news_107_t00185,fake_news_107_t00162,2025-05-26 21:14:01.876439,2040.0
fake_news_107_t00040,fake_news_107_t00153,2025-05-26 21:16:01.876439,3180.0
fake_news_107_t00067,fake_news_107_t00183,2025-05-26 21:26:01.876439,4680.0
fake_news_107_t00121,fake_news_107_t00198,2025-05-26 21:28:01.876439,3060.0
